Date,BEST_EPS,IS_EPS,DVD_SH_LAST,RETURN_COM_EQY,BEST_ROE,FAIR_VALUE,BOOK_VAL_PER_SH,EOD_RISK_FREE_RATE_MID
2/20/2009,143.57,103.92,0,11.96,16.74,#N/A N/A,899.66,#N/A N/A
2/23/2009,142.86,103.93,0,11.96,16.74,#N/A N/A,899.67,#N/A N/A
2/24/2009,142.8,103.93,0,11.96,16.74,#N/A N/A,899.69,#N/A N/A
2/25/2009,142.72,103.93,0,11.96,16.74,#N/A N/A,899.69,#N/A N/A
2/26/2009,142.16,103.93,0,11.96,16.74,#N/A N/A,899.68,#N/A N/A
2/27/2009,141.67,103.93,0,11.96,16.74,#N/A N/A,899.67,#N/A N/A
3/2/2009,140.94,103.93,0,11.96,16.72,#N/A N/A,899.69,#N/A N/A
3/3/2009,140.82,103.94,0,11.96,16.73,#N/A N/A,899.71,#N/A N/A
3/4/2009,142.12,105.12,0,11.96,16.5,#N/A N/A,909.93,#N/A N/A
3/5/2009,142.07,105.12,0,11.96,16.5,#N/A N/A,909.92,#N/A N/A
3/6/2009,142.15,105.12,0,11.96,16.5,#N/A N/A,909.92,#N/A N/A
3/9/2009,141.78,105.11,0,11.96,16.5,#N/A N/A,909.9,#N/A N/A
3/10/2009,141.73,105.11,0,11.96,16.5,#N/A N/A,909.9,#N/A N/A
3/11/2009,141.09,105.11,0,11.96,16.5,#N/A N/A,909.9,#N/A N/A
3/12/2009,140.97,105.11,0,11.96,16.5,#N/A N/A,909.9,#N/A N/A
3/13/2009,140.59,105.11,0,11.96,16.26,#N/A N/A,909.9,#N/A N/A
3/16/2009,139.9,105.11,0,11.96,16.26,#N/A N/A,909.9,#N/A N/A
3/17/2009,139.96,105.11,0,11.96,16.25,#N/A N/A,909.9,#N/A N/A
3/18/2009,139.92,105.11,0.010563,11.96,16.15,#N/A N/A,909.9,#N/A N/A
3/19/2009,139.85,105.11,0,11.96,16.15,#N/A N/A,909.9,#N/A N/A
3/20/2009,139.45,105.11,0,11.96,16.15,#N/A N/A,909.9,#N/A N/A
3/23/2009,138.92,105.11,0,11.96,16.15,#N/A N/A,909.9,#N/A N/A
3/24/2009,138.87,105.11,0,11.96,16.03,#N/A N/A,909.91,#N/A N/A
3/25/2009,138.53,105.11,0,11.96,15.83,#N/A N/A,909.9,#N/A N/A
3/26/2009,137.88,105.08,0,11.96,15.48,#N/A N/A,909.55,#N/A N/A
3/27/2009,137.93,105.08,0,11.96,15.35,#N/A N/A,909.55,#N/A N/A
3/30/2009,137.52,105.08,0,11.96,15.33,#N/A N/A,909.86,#N/A N/A
3/31/2009,137.49,96.78,0,10.8,15.35,#N/A N/A,927.96,#N/A N/A
4/1/2009,137.23,96.78,0.078064,10.8,15.35,#N/A N/A,927.96,#N/A N/A
4/2/2009,136.99,96.78,0.013321,10.8,15.32,#N/A N/A,927.96,#N/A N/A
4/3/2009,136.88,96.78,0.022114,10.8,15.34,#N/A N/A,927.97,#N/A N/A
4/6/2009,136.75,96.78,0,10.8,15.35,#N/A N/A,927.97,#N/A N/A
4/7/2009,136.84,96.78,0,10.8,15.34,#N/A N/A,927.97,#N/A N/A
4/8/2009,136.86,96.77,0.006736,10.8,15.32,#N/A N/A,927.96,#N/A N/A
4/9/2009,136.86,96.72,0,10.8,15.32,#N/A N/A,927.49,#N/A N/A
4/10/2009,136.76,96.7,0.012195,10.8,15.32,#N/A N/A,927.22,#N/A N/A
4/13/2009,136.63,96.65,0.050215,10.8,15.32,#N/A N/A,926.81,#N/A N/A
4/14/2009,136.66,96.65,0.20386,10.8,15.32,#N/A N/A,926.81,#N/A N/A
4/15/2009,136.98,96.68,0,10.8,15.32,#N/A N/A,927.07,#N/A N/A
4/16/2009,137.06,96.74,0.017,10.8,15.3,#N/A N/A,927.71,#N/A N/A
4/17/2009,137.05,96.74,0.007187,10.8,15.3,#N/A N/A,927.7,#N/A N/A
4/20/2009,136.95,96.74,0.009184,10.8,15.3,#N/A N/A,927.7,#N/A N/A
4/21/2009,137.02,96.74,0.016458,10.8,15.3,#N/A N/A,927.71,#N/A N/A
4/22/2009,136.81,96.74,0.008788,10.8,15.3,#N/A N/A,927.71,#N/A N/A
4/23/2009,136.81,96.74,0.066724,10.8,15.3,#N/A N/A,927.7,#N/A N/A
4/24/2009,136.66,96.74,0,10.8,15.31,#N/A N/A,927.7,#N/A N/A
4/27/2009,136.1,96.74,0.066107,10.8,15.37,#N/A N/A,927.69,#N/A N/A
4/28/2009,136.11,96.74,0.004887,10.8,15.32,#N/A N/A,927.69,#N/A N/A
4/29/2009,135.74,96.71,0.021916,10.8,15.34,#N/A N/A,927.6,#N/A N/A
4/30/2009,135.93,96.71,0.071934,10.8,15.54,#N/A N/A,927.6,#N/A N/A
5/1/2009,135.92,96.71,0,10.8,15.52,#N/A N/A,927.6,#N/A N/A
5/4/2009,135.11,96.71,0.016356,10.8,15.52,#N/A N/A,927.6,#N/A N/A
5/5/2009,135.35,96.71,0.012071,10.8,15.52,#N/A N/A,927.61,#N/A N/A
5/6/2009,134.88,96.71,0.028056,10.8,15.52,#N/A N/A,927.61,#N/A N/A
5/7/2009,134.56,96.82,0.046418,10.8,15.52,#N/A N/A,928.66,#N/A N/A
5/8/2009,134.61,96.82,0.061055,10.8,15.49,#N/A N/A,928.66,#N/A N/A
5/11/2009,134.14,96.82,0.134389,10.8,15.39,#N/A N/A,928.65,#N/A N/A
5/12/2009,133.87,96.82,0.025853,10.8,15.39,#N/A N/A,928.65,#N/A N/A
5/13/2009,133.75,96.82,0.023462,10.8,15.39,#N/A N/A,928.65,#N/A N/A
5/14/2009,133.37,96.82,0.091309,10.8,15.39,#N/A N/A,928.65,#N/A N/A
5/15/2009,133.36,96.82,0.09639,10.8,15.39,#N/A N/A,928.64,#N/A N/A
5/18/2009,133.31,96.82,0.098228,10.8,15.39,#N/A N/A,928.65,#N/A N/A
5/19/2009,133.41,96.82,0.288207,10.8,15.39,#N/A N/A,928.64,#N/A N/A
5/20/2009,133.42,96.82,0.00844,10.8,15.39,#N/A N/A,928.64,#N/A N/A
5/21/2009,131.98,95.86,0.245373,10.8,15.39,#N/A N/A,919.4,#N/A N/A
5/22/2009,132.1,95.86,0.032401,10.8,15.37,#N/A N/A,919.4,#N/A N/A
5/25/2009,132.04,95.88,0.088812,10.8,15.37,#N/A N/A,919.66,#N/A N/A
5/26/2009,132.05,95.87,0.351242,10.8,15.37,#N/A N/A,919.61,#N/A N/A
5/27/2009,131.87,95.87,0.703449,10.8,15.37,#N/A N/A,919.65,#N/A N/A
5/28/2009,131.87,95.87,0,10.8,15.37,#N/A N/A,919.65,#N/A N/A
5/29/2009,131.85,95.87,0,10.8,15.37,#N/A N/A,919.65,#N/A N/A
6/1/2009,131.93,95.87,4.600483,10.8,15.4,#N/A N/A,919.65,#N/A N/A
6/2/2009,131.18,95.87,0.185189,10.8,15.41,#N/A N/A,919.65,#N/A N/A
6/3/2009,131.12,95.87,0.308608,10.8,15.42,#N/A N/A,919.66,#N/A N/A
6/4/2009,131.23,95.87,7.881219,10.8,15.42,#N/A N/A,919.66,#N/A N/A
6/5/2009,131.22,95.87,0.251202,10.8,15.42,#N/A N/A,919.66,#N/A N/A
6/8/2009,131.19,95.87,0.419744,10.8,15.45,#N/A N/A,919.65,#N/A N/A
6/9/2009,131.65,95.87,0.333554,10.8,15.45,#N/A N/A,919.62,#N/A N/A
6/10/2009,131.63,95.87,0.021661,10.8,15.45,#N/A N/A,919.63,#N/A N/A
6/11/2009,131.64,95.87,1.342895,10.8,15.45,#N/A N/A,919.62,#N/A N/A
6/12/2009,131.73,95.87,1.64539,10.8,15.45,#N/A N/A,919.62,#N/A N/A
6/15/2009,131.57,95.87,2.052003,10.8,15.45,#N/A N/A,919.62,#N/A N/A
6/16/2009,131.58,95.87,0.266452,10.8,15.44,#N/A N/A,919.62,#N/A N/A
6/17/2009,131.7,95.84,0.023468,10.8,15.01,#N/A N/A,919.35,#N/A N/A
6/18/2009,131.65,95.84,0.371676,10.8,15.01,#N/A N/A,919.35,#N/A N/A
6/19/2009,131.59,95.84,0,10.8,15.02,#N/A N/A,919.36,#N/A N/A
6/22/2009,131.37,95.77,2.110258,10.8,15.02,#N/A N/A,918.73,#N/A N/A
6/23/2009,131.27,95.77,0.509414,10.8,15.01,#N/A N/A,918.73,#N/A N/A
6/24/2009,131.53,95.77,0.487112,10.8,15.22,#N/A N/A,918.73,#N/A N/A
6/25/2009,131.49,95.77,0.022143,10.79,15.21,#N/A N/A,919.16,#N/A N/A
6/26/2009,131.6,95.77,4.49563,10.79,15.21,#N/A N/A,919.15,#N/A N/A
6/29/2009,131.73,95.76,0.081213,10.79,15.24,#N/A N/A,919.13,#N/A N/A
6/30/2009,131.51,94.38,0,10.51,15.2,#N/A N/A,924.5,#N/A N/A
7/1/2009,131.36,94.38,1.542591,10.51,15.31,#N/A N/A,924.51,#N/A N/A
7/2/2009,130.98,92,0.098552,10.28,15.29,#N/A N/A,922.59,#N/A N/A
7/3/2009,131.21,92,0.261022,10.28,15.3,#N/A N/A,922.59,#N/A N/A
7/6/2009,131.13,92,0.128359,10.28,15.28,#N/A N/A,922.6,#N/A N/A
7/7/2009,131.29,92,0.228504,10.28,15.28,#N/A N/A,922.59,#N/A N/A
7/8/2009,131.45,92.06,0.07915,10.28,15.28,#N/A N/A,923.16,#N/A N/A
7/9/2009,131.81,92.06,0.107338,10.28,15.3,#N/A N/A,923.16,#N/A N/A
7/10/2009,131.86,92.06,0.036574,10.28,15.3,#N/A N/A,923.16,#N/A N/A
7/13/2009,132.05,92.06,0.537993,10.28,15.3,#N/A N/A,923.15,#N/A N/A
7/14/2009,132.11,92.11,0.266137,10.28,15.3,#N/A N/A,923.45,#N/A N/A
7/15/2009,132.13,92.11,0.043956,10.28,15.3,#N/A N/A,923.45,#N/A N/A
7/16/2009,132.17,92.11,0.286921,10.28,15.3,#N/A N/A,923.45,#N/A N/A
7/17/2009,132.22,92.08,0.013216,10.28,15.3,#N/A N/A,922.9,#N/A N/A
7/20/2009,132.18,92.08,0.212289,10.28,15.3,#N/A N/A,922.9,#N/A N/A
7/21/2009,132.15,92.08,0.224228,10.28,15.31,#N/A N/A,922.9,#N/A N/A
7/22/2009,131.97,92.08,0,10.28,15.31,#N/A N/A,922.9,#N/A N/A
7/23/2009,132.09,92.08,0.430213,10.28,15.32,#N/A N/A,922.9,#N/A N/A
7/24/2009,131.89,92.08,0.111643,10.28,15.32,#N/A N/A,922.9,#N/A N/A
7/27/2009,131.89,92.01,0.252939,10.28,15.31,#N/A N/A,921.91,#N/A N/A
7/28/2009,132.02,92.01,0.002453,10.28,15.31,#N/A N/A,921.91,#N/A N/A
7/29/2009,132.3,92.01,0,10.28,15.31,#N/A N/A,921.91,#N/A N/A
7/30/2009,132.28,92.05,0.002763,10.28,15.31,#N/A N/A,922.34,#N/A N/A
7/31/2009,132.34,92.05,0.081813,10.28,15.31,#N/A N/A,922.33,#N/A N/A
8/3/2009,132.28,92.06,0.005163,10.28,15.32,#N/A N/A,922.38,#N/A N/A
8/4/2009,132.46,92.06,0.006713,10.28,15.32,#N/A N/A,922.38,#N/A N/A
8/5/2009,132.57,92.06,0.019206,10.28,15.32,#N/A N/A,922.37,#N/A N/A
8/6/2009,132.64,92.06,0.077893,10.28,15.32,#N/A N/A,922.37,#N/A N/A
8/7/2009,132.71,92.06,0.387058,10.28,15.32,#N/A N/A,922.36,#N/A N/A
8/10/2009,132.72,92.06,0.068869,10.28,15.32,#N/A N/A,922.37,#N/A N/A
8/11/2009,132.88,92.06,0.005868,10.28,15.35,#N/A N/A,922.36,#N/A N/A
8/12/2009,133.21,92.06,0.019686,10.28,15.35,#N/A N/A,922.36,#N/A N/A
8/13/2009,133.07,91.98,0.007536,10.28,15.36,#N/A N/A,921.5,#N/A N/A
8/14/2009,133.21,91.98,0.002106,10.28,15.36,#N/A N/A,921.49,#N/A N/A
8/17/2009,133.15,91.99,0.010039,10.28,15.36,#N/A N/A,921.61,#N/A N/A
8/18/2009,133.15,91.99,0,10.28,15.37,#N/A N/A,921.62,#N/A N/A
8/19/2009,131.92,93.51,0.033811,10.53,15.4,#N/A N/A,913.8,#N/A N/A
8/20/2009,131.96,93.51,0.00261,10.53,15.44,#N/A N/A,913.8,#N/A N/A
8/21/2009,132.2,93.41,0.002415,10.52,15.37,#N/A N/A,914.1,#N/A N/A
8/24/2009,132.62,93.41,0,10.52,15.41,#N/A N/A,914.1,#N/A N/A
8/25/2009,132.71,93.39,0.060768,10.51,15.44,#N/A N/A,914.1,#N/A N/A
8/26/2009,133.03,93.39,0,10.51,15.46,#N/A N/A,914.1,#N/A N/A
8/27/2009,133.37,93.52,0,10.52,15.51,#N/A N/A,915.29,#N/A N/A
8/28/2009,133.51,93.52,0,10.52,15.58,#N/A N/A,915.29,#N/A N/A
8/31/2009,133.3,93.28,0,10.51,15.98,#N/A N/A,912.97,#N/A N/A
9/1/2009,133.47,93.28,0.131075,10.51,15.98,#N/A N/A,912.94,#N/A N/A
9/2/2009,133.74,93.28,0,10.51,15.98,#N/A N/A,912.95,#N/A N/A
9/3/2009,133.59,93.28,0.00204,10.51,15.94,#N/A N/A,912.95,#N/A N/A
9/4/2009,133.55,93.28,0.051329,10.51,15.94,#N/A N/A,912.95,#N/A N/A
9/7/2009,133.45,93.28,0,10.51,15.94,#N/A N/A,912.94,#N/A N/A
9/8/2009,133.43,93.28,0,10.51,15.94,#N/A N/A,912.94,#N/A N/A
9/9/2009,133.5,93.28,0,10.51,15.96,#N/A N/A,912.95,#N/A N/A
9/10/2009,133.49,93.28,0,10.51,15.96,#N/A N/A,912.94,#N/A N/A
9/11/2009,133.47,93.28,0,10.51,15.96,#N/A N/A,912.94,#N/A N/A
9/14/2009,133.52,93.28,0,10.51,15.96,#N/A N/A,912.95,#N/A N/A
9/15/2009,133.33,93.14,0,10.52,15.95,#N/A N/A,911.32,#N/A N/A
9/16/2009,133.56,93.14,0,10.52,15.95,#N/A N/A,911.32,#N/A N/A
9/17/2009,133.5,93.14,3.662764,10.52,15.95,#N/A N/A,911.32,#N/A N/A
9/18/2009,133.43,93.14,0,10.52,15.95,#N/A N/A,911.32,#N/A N/A
9/21/2009,133.46,93.14,0.472375,10.52,15.98,#N/A N/A,911.31,#N/A N/A
9/22/2009,133.49,93.13,0.891657,10.52,16.04,#N/A N/A,911.31,#N/A N/A
9/23/2009,133.52,93.13,0.006559,10.52,16.04,#N/A N/A,911.31,#N/A N/A
9/24/2009,133.63,93.14,0,10.52,16.04,#N/A N/A,911.31,#N/A N/A
9/25/2009,133.75,93.13,0,10.52,16.04,#N/A N/A,911.31,#N/A N/A
9/28/2009,133.47,93.13,0,10.52,16.01,#N/A N/A,911.31,#N/A N/A
9/29/2009,133.32,93.13,0,10.52,16.01,#N/A N/A,911.31,#N/A N/A
9/30/2009,133.22,98.85,0,10.88,16.01,#N/A N/A,951.36,#N/A N/A
10/1/2009,133.22,98.85,0,10.88,16.01,#N/A N/A,951.36,#N/A N/A
10/2/2009,133.22,98.85,0,10.88,16.01,#N/A N/A,951.36,#N/A N/A
10/5/2009,133.22,98.85,0,10.88,16.07,#N/A N/A,951.36,#N/A N/A
10/6/2009,133.23,98.85,0,10.88,16.07,#N/A N/A,951.36,#N/A N/A
10/7/2009,133.23,98.85,0,10.88,16.07,#N/A N/A,951.36,#N/A N/A
10/8/2009,133.33,98.85,0,10.88,16.12,#N/A N/A,951.36,#N/A N/A
10/9/2009,133.52,98.85,0,10.88,16.02,#N/A N/A,951.36,#N/A N/A
10/12/2009,134.18,99.29,0,10.81,16.03,#N/A N/A,953.32,#N/A N/A
10/13/2009,134,99.29,0,10.81,16.03,#N/A N/A,953.32,#N/A N/A
10/14/2009,134.09,99.29,0,10.81,16.03,#N/A N/A,953.32,#N/A N/A
10/15/2009,134.11,99.29,0,10.81,16.03,#N/A N/A,953.32,#N/A N/A
10/16/2009,133.99,99.19,0,10.81,16.03,#N/A N/A,952.33,#N/A N/A
10/19/2009,134,99.19,0,10.81,15.96,#N/A N/A,952.33,#N/A N/A
10/20/2009,134.06,99.19,0,10.81,15.97,#N/A N/A,952.33,#N/A N/A
10/21/2009,134.2,99.19,0,10.81,16.07,#N/A N/A,952.34,#N/A N/A
10/22/2009,134.28,99.19,0.014195,10.81,16.07,#N/A N/A,952.34,#N/A N/A
10/23/2009,134.31,99.19,0,10.81,16.12,#N/A N/A,952.34,#N/A N/A
10/26/2009,134.17,99.19,0,10.81,16.16,#N/A N/A,952.34,#N/A N/A
10/27/2009,134.19,99.19,0.358678,10.81,16.15,#N/A N/A,952.33,#N/A N/A
10/28/2009,134.04,99.19,0,10.81,16.12,#N/A N/A,952.33,#N/A N/A
10/29/2009,134.04,99.15,0,10.81,16.12,#N/A N/A,951.97,#N/A N/A
10/30/2009,134.14,99.15,0,10.81,16.21,#N/A N/A,951.97,#N/A N/A
11/2/2009,134.2,99.07,0,10.81,16.24,#N/A N/A,951.62,#N/A N/A
11/3/2009,134.5,99.07,0,10.81,16.27,#N/A N/A,951.62,#N/A N/A
11/4/2009,134.79,99.08,0.015667,10.81,16.38,#N/A N/A,951.84,#N/A N/A
11/5/2009,134.86,99.08,0,10.81,16.38,#N/A N/A,951.84,#N/A N/A
11/6/2009,134.91,99.09,0,10.81,16.38,#N/A N/A,951.85,#N/A N/A
11/9/2009,134.82,99.08,0,10.81,16.28,#N/A N/A,951.84,#N/A N/A
11/10/2009,134.82,99.08,0,10.81,16.29,#N/A N/A,951.84,#N/A N/A
11/11/2009,134.98,99.15,0,10.81,16.29,#N/A N/A,952.52,#N/A N/A
11/12/2009,135.07,99.15,0,10.81,16.29,#N/A N/A,952.49,#N/A N/A
11/13/2009,135.13,99.15,0,10.81,16.29,#N/A N/A,952.49,#N/A N/A
11/16/2009,134.8,99.15,0,10.81,16.29,#N/A N/A,952.49,#N/A N/A
11/17/2009,134.82,99.15,0,10.81,16.2,#N/A N/A,952.49,#N/A N/A
11/18/2009,134.87,99.15,0,10.81,16.2,#N/A N/A,952.49,#N/A N/A
11/19/2009,134.87,99.15,0,10.81,16.2,#N/A N/A,952.49,#N/A N/A
11/20/2009,134.88,99.16,0,10.81,16.2,#N/A N/A,952.49,#N/A N/A
11/23/2009,134.76,99.16,0,10.81,16.2,#N/A N/A,952.49,#N/A N/A
11/24/2009,134.66,99.15,0,10.81,16.22,#N/A N/A,952.48,#N/A N/A
11/25/2009,134.79,99.15,0,10.81,16.22,#N/A N/A,952.48,#N/A N/A
11/26/2009,134.75,99.15,0,10.81,16.22,#N/A N/A,952.48,#N/A N/A
11/27/2009,134.69,99.15,0,10.81,16.22,#N/A N/A,952.48,#N/A N/A
11/30/2009,134.64,99.15,0,10.81,16.31,#N/A N/A,952.48,#N/A N/A
12/1/2009,134.54,99.08,0,10.81,16.31,#N/A N/A,951.87,#N/A N/A
12/2/2009,134.44,99.06,0,10.81,16.31,#N/A N/A,951.51,#N/A N/A
12/3/2009,134.58,99.06,0,10.81,16.31,#N/A N/A,951.51,#N/A N/A
12/4/2009,134.42,99.06,0,10.81,16.31,#N/A N/A,951.51,#N/A N/A
12/7/2009,134.6,99.06,0,10.81,16.31,#N/A N/A,951.51,#N/A N/A
12/8/2009,134.55,99.06,0.015873,10.81,16.31,#N/A N/A,951.52,#N/A N/A
12/9/2009,134.56,99.06,0,10.81,16.31,#N/A N/A,951.53,#N/A N/A
12/10/2009,134.66,99.08,0,10.81,16.31,#N/A N/A,951.74,#N/A N/A
12/11/2009,134.61,99.08,0,10.81,16.31,#N/A N/A,951.74,#N/A N/A
12/14/2009,134.53,99.07,0,10.81,16.27,#N/A N/A,951.73,#N/A N/A
12/15/2009,134.32,98.85,0.009332,10.83,16.32,#N/A N/A,948.21,#N/A N/A
12/16/2009,134.31,98.85,0,10.83,16.32,#N/A N/A,948.21,#N/A N/A
12/17/2009,134.33,98.85,0,10.83,16.32,#N/A N/A,948.2,#N/A N/A
12/18/2009,134.24,98.85,0,10.83,16.32,#N/A N/A,948.2,#N/A N/A
12/21/2009,134.21,98.85,0,10.83,16.32,#N/A N/A,948.2,#N/A N/A
12/22/2009,134.2,98.85,0,10.83,16.32,#N/A N/A,948.19,#N/A N/A
12/23/2009,134.24,98.85,0,10.83,16.32,#N/A N/A,948.19,#N/A N/A
12/24/2009,134.3,98.89,0,10.83,16.32,#N/A N/A,948.66,#N/A N/A
12/25/2009,134.31,98.89,0,10.83,16.32,#N/A N/A,948.67,#N/A N/A
12/28/2009,134.44,98.89,0,10.83,16.32,#N/A N/A,948.67,#N/A N/A
12/29/2009,134.35,99.02,0,10.87,16.32,#N/A N/A,946.57,#N/A N/A
12/30/2009,134.89,99.02,0,10.87,16.32,#N/A N/A,946.57,#N/A N/A
12/31/2009,135.09,125.31,0,13.38,16.34,#N/A N/A,1004.09,#N/A N/A
1/1/2010,172.25,125.31,0,13.38,17.95,#N/A N/A,1004.09,#N/A N/A
1/4/2010,172.39,125.37,0,13.38,17.95,#N/A N/A,1005.28,#N/A N/A
1/5/2010,172.49,125.37,0,13.38,17.96,#N/A N/A,1005.28,#N/A N/A
1/6/2010,172.37,125.37,0,13.38,17.96,#N/A N/A,1005.28,#N/A N/A
1/7/2010,172.4,125.37,0,13.38,17.96,#N/A N/A,1005.27,#N/A N/A
1/8/2010,172.52,125.37,0,13.38,18.07,#N/A N/A,1005.28,#N/A N/A
1/11/2010,172.6,125.37,0,13.38,18.07,#N/A N/A,1005.27,#N/A N/A
1/12/2010,172.73,125.37,0,13.38,18.07,#N/A N/A,1005.27,#N/A N/A
1/13/2010,173.11,125.37,0,13.38,18.09,#N/A N/A,1005.28,#N/A N/A
1/14/2010,173.23,125.37,0,13.38,18.09,#N/A N/A,1005.28,#N/A N/A
1/15/2010,173.27,125.37,0.001498,13.38,18.09,#N/A N/A,1005.28,#N/A N/A
1/18/2010,173.67,125.37,0,13.38,18.09,#N/A N/A,1005.28,#N/A N/A
1/19/2010,173.57,125.37,0,13.38,18.09,#N/A N/A,1005.28,#N/A N/A
1/20/2010,173.47,125.37,0,13.38,18.1,#N/A N/A,1005.27,#N/A N/A
1/21/2010,173.54,125.37,0,13.38,18.1,#N/A N/A,1005.27,#N/A N/A
1/22/2010,173.41,125.37,0,13.38,18.11,#N/A N/A,1005.27,#N/A N/A
1/25/2010,173.68,125.56,0,13.4,18.11,#N/A N/A,1004.96,#N/A N/A
1/26/2010,173.53,125.56,0,13.4,18.11,#N/A N/A,1004.96,#N/A N/A
1/27/2010,173.41,125.56,0,13.4,18.11,#N/A N/A,1004.96,#N/A N/A
1/28/2010,173.66,125.56,0,13.4,18.11,#N/A N/A,1004.98,#N/A N/A
1/29/2010,173.97,125.56,0,13.4,18.11,#N/A N/A,1004.93,#N/A N/A
2/1/2010,173.94,125.56,0,13.39,18.11,#N/A N/A,1006.49,#N/A N/A
2/2/2010,173.88,125.56,0,13.39,18.11,#N/A N/A,1006.49,#N/A N/A
2/3/2010,173.75,125.36,0,13.4,18.11,#N/A N/A,1004.35,#N/A N/A
2/4/2010,173.47,125.36,0,13.4,18.07,#N/A N/A,1004.35,#N/A N/A
2/5/2010,173.4,125.36,0,13.4,18.07,#N/A N/A,1004.35,#N/A N/A
2/8/2010,173.51,125.36,0,13.4,18.07,#N/A N/A,1004.35,#N/A N/A
2/9/2010,173.46,125.36,0,13.4,18.07,#N/A N/A,1004.35,#N/A N/A
2/10/2010,173.36,125.4,0,13.41,18.07,#N/A N/A,1003.35,#N/A N/A
2/11/2010,173.31,125.4,0,13.41,18.06,#N/A N/A,1003.35,#N/A N/A
2/12/2010,174.17,125.89,0,13.41,18.08,#N/A N/A,1007.62,#N/A N/A
2/15/2010,174.26,125.89,0,13.41,18.08,#N/A N/A,1007.62,#N/A N/A
2/16/2010,174.29,125.89,0,13.41,18.07,#N/A N/A,1007.62,#N/A N/A
2/17/2010,174.29,125.89,0,13.41,18.13,#N/A N/A,1007.62,#N/A N/A
2/18/2010,174.29,125.89,0,13.41,18.13,#N/A N/A,1007.62,#N/A N/A
2/19/2010,174.29,125.89,0,13.41,18.13,#N/A N/A,1007.62,#N/A N/A
2/22/2010,173.43,125.36,0,13.41,18.14,#N/A N/A,1003.36,#N/A N/A
2/23/2010,173.55,125.36,0,13.41,18.08,#N/A N/A,1003.36,#N/A N/A
2/24/2010,173.39,125.37,0,13.41,18.07,#N/A N/A,1003.37,#N/A N/A
2/25/2010,173.37,125.37,0,13.41,18.07,#N/A N/A,1003.37,#N/A N/A
2/26/2010,173.37,125.39,0,13.41,18.07,#N/A N/A,1003.21,#N/A N/A
3/1/2010,173.19,125.39,0.004872,13.41,18.21,#N/A N/A,1003.22,#N/A N/A
3/2/2010,173.21,125.38,0.00504,13.41,18.21,#N/A N/A,1003.19,#N/A N/A
3/3/2010,173.34,125.38,0,13.41,18.21,#N/A N/A,1003.19,#N/A N/A
3/4/2010,173.34,125.38,0,13.41,18.21,#N/A N/A,1003.18,#N/A N/A
3/5/2010,173.67,125.59,0,13.43,18.21,#N/A N/A,1003.9,#N/A N/A
3/8/2010,173.84,125.59,0.013741,13.43,18.21,#N/A N/A,1003.9,#N/A N/A
3/9/2010,173.83,125.59,0.00801,13.43,18.21,#N/A N/A,1003.89,#N/A N/A
3/10/2010,173.79,125.59,0,13.43,18.19,#N/A N/A,1003.9,#N/A N/A
3/11/2010,173.56,125.59,0.001311,13.43,18.19,#N/A N/A,1003.89,#N/A N/A
3/12/2010,173.41,125.5,0,13.44,18.19,#N/A N/A,1001.86,#N/A N/A
3/15/2010,172.94,125.5,0,13.44,18.19,#N/A N/A,1001.86,#N/A N/A
3/16/2010,172.96,125.5,0,13.44,18.19,#N/A N/A,1001.86,#N/A N/A
3/17/2010,173.02,125.5,0.035498,13.44,18.19,#N/A N/A,1001.86,#N/A N/A
3/18/2010,172.91,125.5,0.006942,13.44,18.18,#N/A N/A,1001.86,#N/A N/A
3/19/2010,172.92,125.5,0,13.44,18.05,#N/A N/A,1001.86,#N/A N/A
3/22/2010,173.01,125.5,0.004347,13.44,18.04,#N/A N/A,1001.86,#N/A N/A
3/23/2010,173,125.5,0.001035,13.44,18.08,#N/A N/A,1001.86,#N/A N/A
3/24/2010,173.13,125.5,0.006735,13.44,18.02,#N/A N/A,1001.88,#N/A N/A
3/25/2010,172.92,125.5,0.101737,13.44,18,#N/A N/A,1001.89,#N/A N/A
3/26/2010,172.91,125.5,0,13.44,17.86,#N/A N/A,1001.88,#N/A N/A
3/29/2010,172.5,125.5,0,13.44,17.83,#N/A N/A,1001.88,#N/A N/A
3/30/2010,172.37,125.58,0,13.45,17.83,#N/A N/A,1001.97,#N/A N/A
3/31/2010,172.32,139.25,0,14.33,17.87,#N/A N/A,1032.61,#N/A N/A
4/1/2010,172.34,139.25,0.035747,14.33,17.91,#N/A N/A,1032.62,#N/A N/A
4/2/2010,172.31,139.25,0.006211,14.33,17.91,#N/A N/A,1032.62,#N/A N/A
4/5/2010,172.34,139.25,0,14.33,17.91,#N/A N/A,1032.62,#N/A N/A
4/6/2010,172.16,139.25,0,14.33,17.84,#N/A N/A,1032.61,#N/A N/A
4/7/2010,172.24,139.25,0.01785,14.33,17.84,#N/A N/A,1032.61,#N/A N/A
4/8/2010,172.34,139.25,0,14.33,17.84,#N/A N/A,1032.62,#N/A N/A
4/9/2010,172.38,139.25,0.005364,14.33,17.84,#N/A N/A,1032.63,#N/A N/A
4/12/2010,172.03,139.22,0.464294,14.31,17.83,#N/A N/A,1031.85,#N/A N/A
4/13/2010,171.61,139.21,0.002676,14.31,17.82,#N/A N/A,1031.83,#N/A N/A
4/14/2010,171.33,138.96,0.019844,14.3,17.82,#N/A N/A,1030.35,#N/A N/A
